date_recorded,job_domain,skill_name,demand_count
2021-05-31,UI/UX Design,Adobe XD,38
2021-06-30,UI/UX Design,Adobe XD,30
2021-07-31,UI/UX Design,Adobe XD,38
2021-08-31,UI/UX Design,Adobe XD,34
2021-09-30,UI/UX Design,Adobe XD,39
2021-10-31,UI/UX Design,Adobe XD,29
2021-11-30,UI/UX Design,Adobe XD,27
2021-12-31,UI/UX Design,Adobe XD,28
2022-01-31,UI/UX Design,Adobe XD,23
2022-02-28,UI/UX Design,Adobe XD,25
2022-03-31,UI/UX Design,Adobe XD,24
2022-04-30,UI/UX Design,Adobe XD,36
2022-05-31,UI/UX Design,Adobe XD,33
2022-06-30,UI/UX Design,Adobe XD,32
2022-07-31,UI/UX Design,Adobe XD,26
2022-08-31,UI/UX Design,Adobe XD,36
2022-09-30,UI/UX Design,Adobe XD,30
2022-10-31,UI/UX Design,Adobe XD,33
2022-11-30,UI/UX Design,Adobe XD,29
2022-12-31,UI/UX Design,Adobe XD,36
2023-01-31,UI/UX Design,Adobe XD,29
2023-02-28,UI/UX Design,Adobe XD,28
2023-03-31,UI/UX Design,Adobe XD,20
2023-04-30,UI/UX Design,Adobe XD,29
2023-05-31,UI/UX Design,Adobe XD,35
2023-06-30,UI/UX Design,Adobe XD,35
2023-07-31,UI/UX Design,Adobe XD,37
2023-08-31,UI/UX Design,Adobe XD,36
2023-09-30,UI/UX Design,Adobe XD,26
2023-10-31,UI/UX Design,Adobe XD,31
2023-11-30,UI/UX Design,Adobe XD,28
2023-12-31,UI/UX Design,Adobe XD,40
2024-01-31,UI/UX Design,Adobe XD,38
2024-02-29,UI/UX Design,Adobe XD,22
2024-03-31,UI/UX Design,Adobe XD,34
2024-04-30,UI/UX Design,Adobe XD,34
2024-05-31,UI/UX Design,Adobe XD,34
2024-06-30,UI/UX Design,Adobe XD,34
2024-07-31,UI/UX Design,Adobe XD,15
2024-08-31,UI/UX Design,Adobe XD,31
2024-09-30,UI/UX Design,Adobe XD,23
2024-10-31,UI/UX Design,Adobe XD,35
2024-11-30,UI/UX Design,Adobe XD,22
2024-12-31,UI/UX Design,Adobe XD,27
2020-01-31,UI/UX Design,Design Thinking,34
2020-02-29,UI/UX Design,Design Thinking,29
2020-03-31,UI/UX Design,Design Thinking,24
2020-04-30,UI/UX Design,Design Thinking,24
2020-05-31,UI/UX Design,Design Thinking,38
2020-06-30,UI/UX Design,Design Thinking,24
2020-07-31,UI/UX Design,Design Thinking,25
2020-08-31,UI/UX Design,Design Thinking,27
2020-09-30,UI/UX Design,Design Thinking,32
2020-10-31,UI/UX Design,Design Thinking,33
2020-11-30,UI/UX Design,Design Thinking,28
2020-12-31,UI/UX Design,Design Thinking,31
2021-01-31,UI/UX Design,Design Thinking,34
2021-02-28,UI/UX Design,Design Thinking,30
2021-03-31,UI/UX Design,Design Thinking,29
2021-04-30,UI/UX Design,Design Thinking,35
2021-05-31,UI/UX Design,Design Thinking,30
2021-06-30,UI/UX Design,Design Thinking,31
2021-07-31,UI/UX Design,Design Thinking,44
2021-08-31,UI/UX Design,Design Thinking,28
2021-09-30,UI/UX Design,Design Thinking,32
2021-10-31,UI/UX Design,Design Thinking,27
2021-11-30,UI/UX Design,Design Thinking,29
2021-12-31,UI/UX Design,Design Thinking,25
2022-01-31,UI/UX Design,Design Thinking,26
2022-02-28,UI/UX Design,Design Thinking,26
2022-03-31,UI/UX Design,Design Thinking,22
2022-04-30,UI/UX Design,Design Thinking,34
2022-05-31,UI/UX Design,Design Thinking,27
2022-06-30,UI/UX Design,Design Thinking,27
2022-07-31,UI/UX Design,Design Thinking,27
2022-08-31,UI/UX Design,Design Thinking,34
2022-09-30,UI/UX Design,Design Thinking,27
2022-10-31,UI/UX Design,Design Thinking,33
2022-11-30,UI/UX Design,Design Thinking,30
2022-12-31,UI/UX Design,Design Thinking,38
2023-01-31,UI/UX Design,Design Thinking,27
2023-02-28,UI/UX Design,Design Thinking,21
2023-03-31,UI/UX Design,Design Thinking,17
2023-04-30,UI/UX Design,Design Thinking,32
2023-05-31,UI/UX Design,Design Thinking,36
2023-06-30,UI/UX Design,Design Thinking,32
2023-07-31,UI/UX Design,Design Thinking,30
2023-08-31,UI/UX Design,Design Thinking,42
2023-09-30,UI/UX Design,Design Thinking,28
2023-10-31,UI/UX Design,Design Thinking,27
2023-11-30,UI/UX Design,Design Thinking,32
2023-12-31,UI/UX Design,Design Thinking,43
2024-01-31,UI/UX Design,Design Thinking,40
2024-02-29,UI/UX Design,Design Thinking,22
2024-03-31,UI/UX Design,Design Thinking,38
2024-04-30,UI/UX Design,Design Thinking,32
2024-05-31,UI/UX Design,Design Thinking,36
2024-06-30,UI/UX Design,Design Thinking,28
2024-07-31,UI/UX Design,Design Thinking,17
2024-08-31,UI/UX Design,Design Thinking,40
2024-09-30,UI/UX Design,Design Thinking,21
2024-10-31,UI/UX Design,Design Thinking,31
2024-11-30,UI/UX Design,Design Thinking,22
2024-12-31,UI/UX Design,Design Thinking,28
2020-01-31,UI/UX Design,Figma,35
2020-02-29,UI/UX Design,Figma,29
2020-03-31,UI/UX Design,Figma,29
2020-04-30,UI/UX Design,Figma,25
2020-05-31,UI/UX Design,Figma,43
2020-06-30,UI/UX Design,Figma,23
2020-07-31,UI/UX Design,Figma,29
2020-08-31,UI/UX Design,Figma,27
2020-09-30,UI/UX Design,Figma,34
2020-10-31,UI/UX Design,Figma,33
2020-11-30,UI/UX Design,Figma,33
2020-12-31,UI/UX Design,Figma,29
2021-01-31,UI/UX Design,Figma,31
2021-02-28,UI/UX Design,Figma,34
2021-03-31,UI/UX Design,Figma,30
2021-04-30,UI/UX Design,Figma,34
2021-05-31,UI/UX Design,Figma,40
2021-06-30,UI/UX Design,Figma,36
2021-07-31,UI/UX Design,Figma,39
2021-08-31,UI/UX Design,Figma,36
2021-09-30,UI/UX Design,Figma,31
2021-10-31,UI/UX Design,Figma,34
2021-11-30,UI/UX Design,Figma,31
2021-12-31,UI/UX Design,Figma,32
2022-01-31,UI/UX Design,Figma,25
2022-02-28,UI/UX Design,Figma,26
2022-03-31,UI/UX Design,Figma,19
2022-04-30,UI/UX Design,Figma,25
2022-05-31,UI/UX Design,Figma,32
2022-06-30,UI/UX Design,Figma,27
2022-07-31,UI/UX Design,Figma,31
2022-08-31,UI/UX Design,Figma,37
2022-09-30,UI/UX Design,Figma,31
2022-10-31,UI/UX Design,Figma,33
2022-11-30,UI/UX Design,Figma,31
2022-12-31,UI/UX Design,Figma,36
2023-01-31,UI/UX Design,Figma,29
2023-02-28,UI/UX Design,Figma,26
2023-03-31,UI/UX Design,Figma,23
2023-04-30,UI/UX Design,Figma,25
2023-05-31,UI/UX Design,Figma,40
2023-06-30,UI/UX Design,Figma,34
2023-07-31,UI/UX Design,Figma,39
2023-08-31,UI/UX Design,Figma,36
2023-09-30,UI/UX Design,Figma,29
2023-10-31,UI/UX Design,Figma,26
2023-11-30,UI/UX Design,Figma,27
2023-12-31,UI/UX Design,Figma,42
2024-01-31,UI/UX Design,Figma,44
2024-02-29,UI/UX Design,Figma,22
2024-03-31,UI/UX Design,Figma,34
2024-04-30,UI/UX Design,Figma,30
2024-05-31,UI/UX Design,Figma,31
2024-06-30,UI/UX Design,Figma,26
2024-07-31,UI/UX Design,Figma,19
2024-08-31,UI/UX Design,Figma,29
2024-09-30,UI/UX Design,Figma,21
2024-10-31,UI/UX Design,Figma,33
2024-11-30,UI/UX Design,Figma,24
2024-12-31,UI/UX Design,Figma,29
2020-01-31,UI/UX Design,Prototyping,36
2020-02-29,UI/UX Design,Prototyping,28
2020-03-31,UI/UX Design,Prototyping,32
2020-04-30,UI/UX Design,Prototyping,30
2020-05-31,UI/UX Design,Prototyping,41
2020-06-30,UI/UX Design,Prototyping,29
2020-07-31,UI/UX Design,Prototyping,30
2020-08-31,UI/UX Design,Prototyping,29
2020-09-30,UI/UX Design,Prototyping,27
2020-10-31,UI/UX Design,Prototyping,36
2020-11-30,UI/UX Design,Prototyping,34
2020-12-31,UI/UX Design,Prototyping,36
2021-01-31,UI/UX Design,Prototyping,32
2021-02-28,UI/UX Design,Prototyping,33
2021-03-31,UI/UX Design,Prototyping,33
2021-04-30,UI/UX Design,Prototyping,38
2021-05-31,UI/UX Design,Prototyping,32
2021-06-30,UI/UX Design,Prototyping,31
2021-07-31,UI/UX Design,Prototyping,43
2021-08-31,UI/UX Design,Prototyping,36
2021-09-30,UI/UX Design,Prototyping,30
2021-10-31,UI/UX Design,Prototyping,30
2021-11-30,UI/UX Design,Prototyping,23
2021-12-31,UI/UX Design,Prototyping,29
2022-01-31,UI/UX Design,Prototyping,25
2022-02-28,UI/UX Design,Prototyping,26
2022-03-31,UI/UX Design,Prototyping,21
2022-04-30,UI/UX Design,Prototyping,31
2022-05-31,UI/UX Design,Prototyping,32
2022-06-30,UI/UX Design,Prototyping,29
2022-07-31,UI/UX Design,Prototyping,26
2022-08-31,UI/UX Design,Prototyping,31
2022-09-30,UI/UX Design,Prototyping,32
2022-10-31,UI/UX Design,Prototyping,33
2022-11-30,UI/UX Design,Prototyping,35
2022-12-31,UI/UX Design,Prototyping,34
2023-01-31,UI/UX Design,Prototyping,30
2023-02-28,UI/UX Design,Prototyping,25
2023-03-31,UI/UX Design,Prototyping,18
2023-04-30,UI/UX Design,Prototyping,31
2023-05-31,UI/UX Design,Prototyping,37
2023-06-30,UI/UX Design,Prototyping,32
2023-07-31,UI/UX Design,Prototyping,35
2023-08-31,UI/UX Design,Prototyping,45
2023-09-30,UI/UX Design,Prototyping,22
2023-10-31,UI/UX Design,Prototyping,25
2023-11-30,UI/UX Design,Prototyping,27
2023-12-31,UI/UX Design,Prototyping,38
2024-01-31,UI/UX Design,Prototyping,34
2024-02-29,UI/UX Design,Prototyping,21
2024-03-31,UI/UX Design,Prototyping,33
2024-04-30,UI/UX Design,Prototyping,29
2024-05-31,UI/UX Design,Prototyping,38
2024-06-30,UI/UX Design,Prototyping,27
2024-07-31,UI/UX Design,Prototyping,20
2024-08-31,UI/UX Design,Prototyping,38
2024-09-30,UI/UX Design,Prototyping,22
2024-10-31,UI/UX Design,Prototyping,30
2024-11-30,UI/UX Design,Prototyping,22
2024-12-31,UI/UX Design,Prototyping,27
2020-01-31,UI/UX Design,Usability Testing,37
2020-02-29,UI/UX Design,Usability Testing,27
2020-03-31,UI/UX Design,Usability Testing,34
2020-04-30,UI/UX Design,Usability Testing,23
2020-05-31,UI/UX Design,Usability Testing,35
2020-06-30,UI/UX Design,Usability Testing,25
2020-07-31,UI/UX Design,Usability Testing,28
2020-08-31,UI/UX Design,Usability Testing,32
2020-09-30,UI/UX Design,Usability Testing,30
2020-10-31,UI/UX Design,Usability Testing,31
2020-11-30,UI/UX Design,Usability Testing,36
2020-12-31,UI/UX Design,Usability Testing,32
2021-01-31,UI/UX Design,Usability Testing,31
2021-02-28,UI/UX Design,Usability Testing,30
2021-03-31,UI/UX Design,Usability Testing,31
2021-04-30,UI/UX Design,Usability Testing,32
2021-05-31,UI/UX Design,Usability Testing,38
2021-06-30,UI/UX Design,Usability Testing,41
2021-07-31,UI/UX Design,Usability Testing,44
2021-08-31,UI/UX Design,Usability Testing,32
2021-09-30,UI/UX Design,Usability Testing,36
2021-10-31,UI/UX Design,Usability Testing,31
2021-11-30,UI/UX Design,Usability Testing,33
2021-12-31,UI/UX Design,Usability Testing,30
2022-01-31,UI/UX Design,Usability Testing,21
2022-02-28,UI/UX Design,Usability Testing,28
2022-03-31,UI/UX Design,Usability Testing,22
2022-04-30,UI/UX Design,Usability Testing,28
2022-05-31,UI/UX Design,Usability Testing,34
2022-06-30,UI/UX Design,Usability Testing,21
2022-07-31,UI/UX Design,Usability Testing,29
2022-08-31,UI/UX Design,Usability Testing,33
2022-09-30,UI/UX Design,Usability Testing,26
2022-10-31,UI/UX Design,Usability Testing,35
2022-11-30,UI/UX Design,Usability Testing,31
2022-12-31,UI/UX Design,Usability Testing,34
2023-01-31,UI/UX Design,Usability Testing,30
2023-02-28,UI/UX Design,Usability Testing,22
2023-03-31,UI/UX Design,Usability Testing,18
2023-04-30,UI/UX Design,Usability Testing,30
2023-05-31,UI/UX Design,Usability Testing,39
2023-06-30,UI/UX Design,Usability Testing,37
2023-07-31,UI/UX Design,Usability Testing,34
2023-08-31,UI/UX Design,Usability Testing,47
2023-09-30,UI/UX Design,Usability Testing,29
2023-10-31,UI/UX Design,Usability Testing,33
2023-11-30,UI/UX Design,Usability Testing,27
2023-12-31,UI/UX Design,Usability Testing,36
2024-01-31,UI/UX Design,Usability Testing,39
2024-02-29,UI/UX Design,Usability Testing,20
2024-03-31,UI/UX Design,Usability Testing,31
2024-04-30,UI/UX Design,Usability Testing,32
2024-05-31,UI/UX Design,Usability Testing,43
2024-06-30,UI/UX Design,Usability Testing,34
2024-07-31,UI/UX Design,Usability Testing,20
2024-08-31,UI/UX Design,Usability Testing,34
2024-09-30,UI/UX Design,Usability Testing,21
2024-10-31,UI/UX Design,Usability Testing,30
2024-11-30,UI/UX Design,Usability Testing,27
2024-12-31,UI/UX Design,Usability Testing,24
2020-01-31,UI/UX Design,User Research,36
2020-02-29,UI/UX Design,User Research,29
2020-03-31,UI/UX Design,User Research,32
2020-04-30,UI/UX Design,User Research,35
2020-05-31,UI/UX Design,User Research,31
2020-06-30,UI/UX Design,User Research,27
2020-07-31,UI/UX Design,User Research,26
2020-08-31,UI/UX Design,User Research,28
2020-09-30,UI/UX Design,User Research,36
2020-10-31,UI/UX Design,User Research,32
2020-11-30,UI/UX Design,User Research,31
2020-12-31,UI/UX Design,User Research,33
2021-01-31,UI/UX Design,User Research,30
2021-02-28,UI/UX Design,User Research,35
2021-03-31,UI/UX Design,User Research,27
2021-04-30,UI/UX Design,User Research,36
2021-05-31,UI/UX Design,User Research,39
2021-06-30,UI/UX Design,User Research,31
2021-07-31,UI/UX Design,User Research,44
2021-08-31,UI/UX Design,User Research,37
2021-09-30,UI/UX Design,User Research,35
2021-10-31,UI/UX Design,User Research,32
2021-11-30,UI/UX Design,User Research,31
2021-12-31,UI/UX Design,User Research,30
2022-01-31,UI/UX Design,User Research,23
2022-02-28,UI/UX Design,User Research,29
2022-03-31,UI/UX Design,User Research,25
2022-04-30,UI/UX Design,User Research,28
2022-05-31,UI/UX Design,User Research,33
2022-06-30,UI/UX Design,User Research,24
2022-07-31,UI/UX Design,User Research,22
2022-08-31,UI/UX Design,User Research,34
2022-09-30,UI/UX Design,User Research,21
2022-10-31,UI/UX Design,User Research,30
2022-11-30,UI/UX Design,User Research,31
2022-12-31,UI/UX Design,User Research,33
2023-01-31,UI/UX Design,User Research,31
2023-02-28,UI/UX Design,User Research,29
2023-03-31,UI/UX Design,User Research,15
2023-04-30,UI/UX Design,User Research,31
2023-05-31,UI/UX Design,User Research,40
2023-06-30,UI/UX Design,User Research,25
2023-07-31,UI/UX Design,User Research,35
2023-08-31,UI/UX Design,User Research,40
2023-09-30,UI/UX Design,User Research,26
2023-10-31,UI/UX Design,User Research,25
2023-11-30,UI/UX Design,User Research,23
2023-12-31,UI/UX Design,User Research,37
2024-01-31,UI/UX Design,User Research,32
2024-02-29,UI/UX Design,User Research,25
2024-03-31,UI/UX Design,User Research,35
2024-04-30,UI/UX Design,User Research,39
2024-05-31,UI/UX Design,User Research,42
2024-06-30,UI/UX Design,User Research,28
2024-07-31,UI/UX Design,User Research,18
2024-08-31,UI/UX Design,User Research,35
2024-09-30,UI/UX Design,User Research,23
2024-10-31,UI/UX Design,User Research,27
2024-11-30,UI/UX Design,User Research,23
2024-12-31,UI/UX Design,User Research,30
2020-01-31,Web Development,AWS,29
2020-02-29,Web Development,AWS,20
2020-03-31,Web Development,AWS,20
2020-04-30,Web Development,AWS,33
2020-05-31,Web Development,AWS,20
2020-06-30,Web Development,AWS,22
2020-07-31,Web Development,AWS,29
2020-08-31,Web Development,AWS,22
2020-09-30,Web Development,AWS,26
2020-10-31,Web Development,AWS,19
2020-11-30,Web Development,AWS,19
2020-12-31,Web Development,AWS,38
2021-01-31,Web Development,AWS,27
2021-02-28,Web Development,AWS,14
2021-03-31,Web Development,AWS,21
2021-04-30,Web Development,AWS,16
2021-05-31,Web Development,AWS,18
2021-06-30,Web Development,AWS,28
2021-07-31,Web Development,AWS,22
2021-08-31,Web Development,AWS,18
2021-09-30,Web Development,AWS,23
2021-10-31,Web Development,AWS,33
2021-11-30,Web Development,AWS,25
2021-12-31,Web Development,AWS,23
2022-01-31,Web Development,AWS,23
2022-02-28,Web Development,AWS,25
2022-03-31,Web Development,AWS,23
2022-04-30,Web Development,AWS,20
2022-05-31,Web Development,AWS,28
2022-06-30,Web Development,AWS,19
2022-07-31,Web Development,AWS,21
2022-08-31,Web Development,AWS,25
2022-09-30,Web Development,AWS,18
2022-10-31,Web Development,AWS,26
2022-11-30,Web Development,AWS,24
2022-12-31,Web Development,AWS,22
2023-01-31,Web Development,AWS,14
2023-02-28,Web Development,AWS,16
2023-03-31,Web Development,AWS,26
2023-04-30,Web Development,AWS,21
2023-05-31,Web Development,AWS,14
2023-06-30,Web Development,AWS,25
2023-07-31,Web Development,AWS,19
2023-08-31,Web Development,AWS,30
2023-09-30,Web Development,AWS,21
2023-10-31,Web Development,AWS,32
2023-11-30,Web Development,AWS,28
2023-12-31,Web Development,AWS,29
2024-01-31,Web Development,AWS,15
2024-02-29,Web Development,AWS,19
2024-03-31,Web Development,AWS,29
2024-04-30,Web Development,AWS,24
2024-05-31,Web Development,AWS,15
2024-06-30,Web Development,AWS,24
2024-07-31,Web Development,AWS,28
2024-08-31,Web Development,AWS,22
2024-09-30,Web Development,AWS,22
2024-10-31,Web Development,AWS,36
2024-11-30,Web Development,AWS,30
2024-12-31,Web Development,AWS,18
2020-01-31,Web Development,Docker,25
2020-02-29,Web Development,Docker,22
2020-03-31,Web Development,Docker,19
2020-04-30,Web Development,Docker,31
2020-05-31,Web Development,Docker,25
2020-06-30,Web Development,Docker,21
2020-07-31,Web Development,Docker,31
2020-08-31,Web Development,Docker,28
2020-09-30,Web Development,Docker,21
2020-10-31,Web Development,Docker,24
2020-11-30,Web Development,Docker,19
2020-12-31,Web Development,Docker,29
2021-01-31,Web Development,Docker,25
2021-02-28,Web Development,Docker,26
2021-03-31,Web Development,Docker,18
2021-04-30,Web Development,Docker,24
2021-05-31,Web Development,Docker,12
2021-06-30,Web Development,Docker,24
2021-07-31,Web Development,Docker,20
2021-08-31,Web Development,Docker,21
2021-09-30,Web Development,Docker,22
2021-10-31,Web Development,Docker,30
2021-11-30,Web Development,Docker,24
2021-12-31,Web Development,Docker,25
2022-01-31,Web Development,Docker,18
2022-02-28,Web Development,Docker,16
2022-03-31,Web Development,Docker,28
2022-04-30,Web Development,Docker,10
2022-05-31,Web Development,Docker,22
2022-06-30,Web Development,Docker,20
2022-07-31,Web Development,Docker,28
2022-08-31,Web Development,Docker,19
2022-09-30,Web Development,Docker,28
2022-10-31,Web Development,Docker,30
2022-11-30,Web Development,Docker,25
2022-12-31,Web Development,Docker,21
2023-01-31,Web Development,Docker,19
2023-02-28,Web Development,Docker,18
2023-03-31,Web Development,Docker,22
2023-04-30,Web Development,Docker,22
2023-05-31,Web Development,Docker,23
2023-06-30,Web Development,Docker,17
2023-07-31,Web Development,Docker,25
2023-08-31,Web Development,Docker,22
2023-09-30,Web Development,Docker,28
2023-10-31,Web Development,Docker,25
2023-11-30,Web Development,Docker,31
2023-12-31,Web Development,Docker,31
2024-01-31,Web Development,Docker,25
2024-02-29,Web Development,Docker,19
2024-03-31,Web Development,Docker,26
2024-04-30,Web Development,Docker,25
2024-05-31,Web Development,Docker,17
2024-06-30,Web Development,Docker,30
2024-07-31,Web Development,Docker,31
2024-08-31,Web Development,Docker,23
2024-09-30,Web Development,Docker,27
2024-10-31,Web Development,Docker,31
2024-11-30,Web Development,Docker,22
2024-12-31,Web Development,Docker,20
2020-01-31,Web Development,Figma,27
2020-02-29,Web Development,Figma,19
2020-03-31,Web Development,Figma,29
2020-04-30,Web Development,Figma,28
2020-05-31,Web Development,Figma,29
2020-06-30,Web Development,Figma,26
2020-07-31,Web Development,Figma,25
2020-08-31,Web Development,Figma,17
2020-09-30,Web Development,Figma,27
2020-10-31,Web Development,Figma,32
2020-11-30,Web Development,Figma,24
2020-12-31,Web Development,Figma,35
2021-01-31,Web Development,Figma,27
2021-02-28,Web Development,Figma,30
2021-03-31,Web Development,Figma,16
2021-04-30,Web Development,Figma,24
2021-05-31,Web Development,Figma,26
2021-06-30,Web Development,Figma,27
2021-07-31,Web Development,Figma,24
2021-08-31,Web Development,Figma,26
2021-09-30,Web Development,Figma,18
2021-10-31,Web Development,Figma,20
2021-11-30,Web Development,Figma,34
2021-12-31,Web Development,Figma,24
2022-01-31,Web Development,Figma,26
2022-02-28,Web Development,Figma,20
2022-03-31,Web Development,Figma,19
2022-04-30,Web Development,Figma,23
2022-05-31,Web Development,Figma,31
2022-06-30,Web Development,Figma,23
2022-07-31,Web Development,Figma,26
2022-08-31,Web Development,Figma,30
2022-09-30,Web Development,Figma,25
2022-10-31,Web Development,Figma,24
2022-11-30,Web Development,Figma,37
2022-12-31,Web Development,Figma,32
2023-01-31,Web Development,Figma,23
2023-02-28,Web Development,Figma,21
2023-03-31,Web Development,Figma,25
2023-04-30,Web Development,Figma,22
2023-05-31,Web Development,Figma,27
2023-06-30,Web Development,Figma,36
2023-07-31,Web Development,Figma,22
2023-08-31,Web Development,Figma,36
2023-09-30,Web Development,Figma,22
2023-10-31,Web Development,Figma,19
2023-11-30,Web Development,Figma,26
2023-12-31,Web Development,Figma,23
2024-01-31,Web Development,Figma,27
2024-02-29,Web Development,Figma,21
2024-03-31,Web Development,Figma,18
2024-04-30,Web Development,Figma,24
2024-05-31,Web Development,Figma,32
2024-06-30,Web Development,Figma,24
2024-07-31,Web Development,Figma,27
2024-08-31,Web Development,Figma,19
2024-09-30,Web Development,Figma,27
2024-10-31,Web Development,Figma,25
2024-11-30,Web Development,Figma,22
2024-12-31,Web Development,Figma,31
2020-01-31,Web Development,Git,29
2020-02-29,Web Development,Git,27
2020-03-31,Web Development,Git,26
2020-04-30,Web Development,Git,32
2020-05-31,Web Development,Git,18
2020-06-30,Web Development,Git,26
2020-07-31,Web Development,Git,29
2020-08-31,Web Development,Git,20
2020-09-30,Web Development,Git,30
2020-10-31,Web Development,Git,28
2020-11-30,Web Development,Git,25
2020-12-31,Web Development,Git,22
2021-01-31,Web Development,Git,27
2021-02-28,Web Development,Git,28
2021-03-31,Web Development,Git,24
2021-04-30,Web Development,Git,25
2021-05-31,Web Development,Git,26
2021-06-30,Web Development,Git,22
2021-07-31,Web Development,Git,22
2021-08-31,Web Development,Git,22
2021-09-30,Web Development,Git,23
2021-10-31,Web Development,Git,19
2021-11-30,Web Development,Git,26
2021-12-31,Web Development,Git,26
2022-01-31,Web Development,Git,26
2022-02-28,Web Development,Git,23
2022-03-31,Web Development,Git,22
2022-04-30,Web Development,Git,20
2022-05-31,Web Development,Git,32
2022-06-30,Web Development,Git,22
2022-07-31,Web Development,Git,21
2022-08-31,Web Development,Git,27
2022-09-30,Web Development,Git,24
2022-10-31,Web Development,Git,20
2022-11-30,Web Development,Git,35
2022-12-31,Web Development,Git,26
2023-01-31,Web Development,Git,21
2023-02-28,Web Development,Git,25
2023-03-31,Web Development,Git,33
2023-04-30,Web Development,Git,23
2023-05-31,Web Development,Git,26
2023-06-30,Web Development,Git,32
2023-07-31,Web Development,Git,23
2023-08-31,Web Development,Git,32
2023-09-30,Web Development,Git,24
2023-10-31,Web Development,Git,16
2023-11-30,Web Development,Git,22
2023-12-31,Web Development,Git,26
2024-01-31,Web Development,Git,29
2024-02-29,Web Development,Git,26
2024-03-31,Web Development,Git,28
2024-04-30,Web Development,Git,25
2024-05-31,Web Development,Git,36
2024-06-30,Web Development,Git,20
2024-07-31,Web Development,Git,32
2024-08-31,Web Development,Git,23
2024-09-30,Web Development,Git,28
2024-10-31,Web Development,Git,30
2024-11-30,Web Development,Git,26
2024-12-31,Web Development,Git,27
2020-01-31,Web Development,HTML,30
2020-02-29,Web Development,HTML,22
2020-03-31,Web Development,HTML,25
2020-04-30,Web Development,HTML,31
2020-05-31,Web Development,HTML,24
2020-06-30,Web Development,HTML,23
2020-07-31,Web Development,HTML,26
2020-08-31,Web Development,HTML,21
2020-09-30,Web Development,HTML,28
2020-10-31,Web Development,HTML,35
2020-11-30,Web Development,HTML,25
2020-12-31,Web Development,HTML,22
2021-01-31,Web Development,HTML,29
2021-02-28,Web Development,HTML,27
2021-03-31,Web Development,HTML,23
2021-04-30,Web Development,HTML,16
2021-05-31,Web Development,HTML,26
2021-06-30,Web Development,HTML,24
2021-07-31,Web Development,HTML,24
2021-08-31,Web Development,HTML,23
2021-09-30,Web Development,HTML,22
2021-10-31,Web Development,HTML,18
2021-11-30,Web Development,HTML,35
2021-12-31,Web Development,HTML,28
2022-01-31,Web Development,HTML,30
2022-02-28,Web Development,HTML,23
2022-03-31,Web Development,HTML,25
2022-04-30,Web Development,HTML,27
2022-05-31,Web Development,HTML,35
2022-06-30,Web Development,HTML,22
2022-07-31,Web Development,HTML,29
2022-08-31,Web Development,HTML,29
2022-09-30,Web Development,HTML,23
2022-10-31,Web Development,HTML,23
2022-11-30,Web Development,HTML,34
2022-12-31,Web Development,HTML,30
2023-01-31,Web Development,HTML,25
2023-02-28,Web Development,HTML,19
2023-03-31,Web Development,HTML,28
2023-04-30,Web Development,HTML,30
2023-05-31,Web Development,HTML,27
2023-06-30,Web Development,HTML,36
2023-07-31,Web Development,HTML,20
2023-08-31,Web Development,HTML,32
2023-09-30,Web Development,HTML,25
2023-10-31,Web Development,HTML,23
2023-11-30,Web Development,HTML,20
2023-12-31,Web Development,HTML,25
2024-01-31,Web Development,HTML,24
2024-02-29,Web Development,HTML,25
2024-03-31,Web Development,HTML,25
2024-04-30,Web Development,HTML,26
2024-05-31,Web Development,HTML,39
2024-06-30,Web Development,HTML,23
2024-07-31,Web Development,HTML,34
2024-08-31,Web Development,HTML,28
2024-09-30,Web Development,HTML,23
2024-10-31,Web Development,HTML,34
2024-11-30,Web Development,HTML,25
2024-12-31,Web Development,HTML,26
2020-01-31,Web Development,Java,28
2020-02-29,Web Development,Java,27
2020-03-31,Web Development,Java,26
2020-04-30,Web Development,Java,38
2020-05-31,Web Development,Java,22
2020-06-30,Web Development,Java,20
2020-07-31,Web Development,Java,30
2020-08-31,Web Development,Java,26
2020-09-30,Web Development,Java,19
2020-10-31,Web Development,Java,26
2020-11-30,Web Development,Java,32
2020-12-31,Web Development,Java,30
2021-01-31,Web Development,Java,20
2021-02-28,Web Development,Java,23
2021-03-31,Web Development,Java,17
2021-04-30,Web Development,Java,16
2021-05-31,Web Development,Java,12
2021-06-30,Web Development,Java,21
2021-07-31,Web Development,Java,25
2021-08-31,Web Development,Java,16
2021-09-30,Web Development,Java,24
2021-10-31,Web Development,Java,31
2021-11-30,Web Development,Java,27
2021-12-31,Web Development,Java,26
2022-01-31,Web Development,Java,21
2022-02-28,Web Development,Java,16
2022-03-31,Web Development,Java,18
2022-04-30,Web Development,Java,23
2022-05-31,Web Development,Java,28
2022-06-30,Web Development,Java,29
2022-07-31,Web Development,Java,29
2022-08-31,Web Development,Java,23
2022-09-30,Web Development,Java,25
2022-10-31,Web Development,Java,26
2022-11-30,Web Development,Java,26
2022-12-31,Web Development,Java,22
2023-01-31,Web Development,Java,17
2023-02-28,Web Development,Java,17
2023-03-31,Web Development,Java,25
2023-04-30,Web Development,Java,21
2023-05-31,Web Development,Java,15
2023-06-30,Web Development,Java,22
2023-07-31,Web Development,Java,22
2023-08-31,Web Development,Java,29
2023-09-30,Web Development,Java,20
2023-10-31,Web Development,Java,22
2023-11-30,Web Development,Java,32
